Time	Device name	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)
15:39:32.552	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.135	-0.006	-0.956
15:39:32.552	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.128	-0.008	-0.959
15:39:32.552	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.12	-0.005	-0.964
15:39:32.552	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.125	-0.006	-0.958
15:39:32.553	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.132	-0.005	-0.96
15:39:32.553	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.126	-0.006	-0.959
15:39:32.553	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.122	-0.004	-0.958
15:39:32.553	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.126	-0.004	-0.962
15:39:32.601	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.132	-0.004	-0.96
15:39:32.601	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.128	-0.006	-0.959
15:39:32.601	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.123	-0.004	-0.961
15:39:32.601	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.126	-0.003	-0.963
15:39:32.601	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.131	-0.005	-0.961
15:39:32.602	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.129	-0.005	-0.962
15:39:32.602	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.122	-0.006	-0.958
15:39:32.602	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.126	-0.003	-0.959
15:39:32.642	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.134	-0.006	-0.959
15:39:32.642	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.128	-0.006	-0.96
15:39:32.642	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.124	-0.003	-0.957
15:39:32.642	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.125	-0.005	-0.96
15:39:32.643	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.132	-0.005	-0.968
15:39:32.643	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.136	-0.008	-0.961
15:39:32.643	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.125	-0.005	-0.961
15:39:32.643	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.118	-0.004	-0.957
15:39:32.671	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.131	-0.007	-0.949
15:39:32.671	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.139	-0.006	-0.963
15:39:32.671	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.128	-0.006	-0.962
15:39:32.671	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.117	-0.007	-0.952
15:39:32.671	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.129	-0.006	-0.963
15:39:32.671	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.135	-0.004	-0.961
15:39:32.671	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.128	-0.005	-0.959
15:39:32.674	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.12	-0.005	-0.959
15:39:32.702	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.129	-0.002	-0.958
15:39:32.702	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.136	-0.003	-0.962
15:39:32.702	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.123	-0.004	-0.958
15:39:32.702	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.12	-0.005	-0.957
15:39:32.702	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.129	-0.004	-0.963
15:39:32.703	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.138	-0.003	-0.962
15:39:32.703	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.122	-0.004	-0.959
15:39:32.703	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.119	-0.002	-0.959
15:39:32.761	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.127	-0.004	-0.956
15:39:32.761	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.138	-0.003	-0.959
15:39:32.761	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.125	-0.006	-0.958
15:39:32.761	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.117	-0.004	-0.958
15:39:32.762	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.13	-0.004	-0.958
15:39:32.762	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.133	-0.007	-0.963
15:39:32.762	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.125	-0.006	-0.965
15:39:32.762	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.119	-0.009	-0.959
15:39:32.792	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.13	-0.005	-0.96
15:39:32.792	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.134	-0.007	-0.958
15:39:32.792	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.126	-0.006	-0.957
15:39:32.792	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.121	-0.004	-0.96
15:39:32.793	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.133	-0.005	-0.958
15:39:32.793	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.133	-0.005	-0.959
15:39:32.793	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.124	-0.004	-0.961
15:39:32.793	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.125	-0.007	-0.959
15:39:32.839	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.133	-0.003	-0.959
15:39:32.840	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.13	-0.004	-0.96
15:39:32.840	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.125	-0.002	-0.958
15:39:32.840	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.125	-0.002	-0.96
15:39:32.840	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.131	-0.001	-0.96
15:39:32.840	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.134	-0.005	-0.958
15:39:32.841	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.124	-0.003	-0.958
15:39:32.841	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.124	0	-0.962
15:39:32.882	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.13	-0.005	-0.958
15:39:32.882	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.132	-0.004	-0.961
15:39:32.882	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.124	-0.005	-0.961
15:39:32.882	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.122	-0.006	-0.96
15:39:32.883	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.128	-0.005	-0.96
15:39:32.883	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.132	-0.007	-0.961
15:39:32.883	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.124	-0.006	-0.958
15:39:32.883	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.000	-0.124	-0.008	-0.955
15:39:32.911	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.006	-0.961
15:39:32.911	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.129	-0.007	-0.96
15:39:32.911	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.008	-0.958
15:39:32.911	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.124	-0.005	-0.962
15:39:32.912	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.005	-0.96
15:39:32.912	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.131	-0.005	-0.962
15:39:32.912	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.005	-0.958
15:39:32.912	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.123	-0.004	-0.961
15:39:32.941	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.003	-0.963
15:39:32.941	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.132	-0.004	-0.959
15:39:32.941	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.005	-0.958
15:39:32.941	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.123	-0.004	-0.958
15:39:32.942	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.131	-0.002	-0.958
15:39:32.942	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.132	-0.003	-0.96
15:39:32.942	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.004	-0.96
15:39:32.942	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.005	-0.958
15:39:33.003	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.003	-0.96
15:39:33.003	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.131	-0.004	-0.964
15:39:33.003	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.005	-0.96
15:39:33.003	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.006	-0.958
15:39:33.004	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.007	-0.958
15:39:33.004	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.132	-0.007	-0.958
15:39:33.004	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.13	-0.007	-0.959
15:39:33.004	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.006	-0.961
15:39:33.032	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.006	-0.96
15:39:33.032	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.131	-0.006	-0.96
15:39:33.032	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.13	-0.007	-0.962
15:39:33.033	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.005	-0.96
15:39:33.033	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.006	-0.958
15:39:33.033	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.005	-0.958
15:39:33.033	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.006	-0.958
15:39:33.034	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.007	-0.958
15:39:33.112	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.004	-0.958
15:39:33.112	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.13	-0.003	-0.961
15:39:33.112	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.003	-0.962
15:39:33.113	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.007	-0.959
15:39:33.113	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.006	-0.962
15:39:33.113	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.006	-0.96
15:39:33.113	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.001	-0.962
15:39:33.113	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.005	-0.959
15:39:33.142	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.004	-0.957
15:39:33.142	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.129	-0.002	-0.959
15:39:33.143	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.007	-0.957
15:39:33.143	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.006	-0.959
15:39:33.143	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.006	-0.959
15:39:33.143	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.006	-0.958
15:39:33.144	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.129	-0.005	-0.963
15:39:33.144	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.129	-0.006	-0.961
15:39:33.152	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.006	-0.959
15:39:33.152	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.006	-0.957
15:39:33.152	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.006	-0.96
15:39:33.152	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.009	-0.959
15:39:33.153	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.129	-0.005	-0.959
15:39:33.153	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.004	-0.959
15:39:33.153	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.129	-0.004	-0.959
15:39:33.153	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.004	-0.96
15:39:33.213	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.003	-0.958
15:39:33.213	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.13	-0.003	-0.962
15:39:33.213	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.002	-0.955
15:39:33.214	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.006	-0.958
15:39:33.214	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.002	-0.959
15:39:33.214	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.131	-0.005	-0.96
15:39:33.214	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.004	-0.959
15:39:33.214	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.001	-0.96
15:39:33.243	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.003	-0.961
15:39:33.243	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.004	-0.96
15:39:33.243	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.129	-0.005	-0.962
15:39:33.243	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.007	-0.959
15:39:33.244	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.006	-0.957
15:39:33.244	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.125	-0.004	-0.96
15:39:33.244	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.005	-0.958
15:39:33.244	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.005	-0.96
15:39:33.271	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.007	-0.958
15:39:33.271	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.009	-0.962
15:39:33.271	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.006	-0.958
15:39:33.271	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.129	-0.006	-0.959
15:39:33.272	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.126	-0.005	-0.959
15:39:33.272	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.005	-0.958
15:39:33.272	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.127	-0.006	-0.959
15:39:33.272	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.360	-0.128	-0.005	-0.959
15:39:33.378	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.003	-0.959
15:39:33.378	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.004	-0.96
15:39:33.379	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.003	-0.963
15:39:33.379	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.003	-0.96
15:39:33.379	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.003	-0.958
15:39:33.379	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.125	-0.004	-0.958
15:39:33.380	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.004	-0.959
15:39:33.380	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.131	-0.005	-0.961
15:39:33.380	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.003	-0.96
15:39:33.380	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.125	-0.002	-0.96
15:39:33.380	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.004	-0.959
15:39:33.381	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.13	-0.006	-0.959
15:39:33.381	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.008	-0.96
15:39:33.381	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.006	-0.959
15:39:33.381	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.006	-0.962
15:39:33.381	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.008	-0.961
15:39:33.391	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.008	-0.958
15:39:33.391	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.005	-0.958
15:39:33.391	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.125	-0.005	-0.958
15:39:33.392	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.005	-0.96
15:39:33.392	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.003	-0.959
15:39:33.392	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.005	-0.959
15:39:33.392	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.005	-0.96
15:39:33.393	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.001	-0.963
15:39:33.451	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.003	-0.958
15:39:33.451	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.002	-0.959
15:39:33.451	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.125	-0.004	-0.959
15:39:33.451	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.004	-0.959
15:39:33.452	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.004	-0.963
15:39:33.452	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.002	-0.963
15:39:33.452	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.003	-0.958
15:39:33.452	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.004	-0.96
15:39:33.482	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.004	-0.961
15:39:33.482	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.004	-0.961
15:39:33.482	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.006	-0.959
15:39:33.483	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.125	-0.007	-0.961
15:39:33.483	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.006	-0.961
15:39:33.483	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.007	-0.958
15:39:33.483	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.008	-0.958
15:39:33.483	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.125	-0.007	-0.959
15:39:33.512	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.004	-0.96
15:39:33.512	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.006	-0.962
15:39:33.512	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.005	-0.962
15:39:33.512	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.005	-0.959
15:39:33.513	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.005	-0.961
15:39:33.513	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.007	-0.96
15:39:33.513	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.005	-0.958
15:39:33.513	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.005	-0.957
15:39:33.571	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.003	-0.959
15:39:33.571	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.125	-0.004	-0.961
15:39:33.571	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.005	-0.961
15:39:33.571	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.004	-0.962
15:39:33.572	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.004	-0.958
15:39:33.572	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.004	-0.96
15:39:33.572	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.125	-0.002	-0.96
15:39:33.572	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.004	-0.959
15:39:33.622	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.004	-0.961
15:39:33.622	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.005	-0.96
15:39:33.622	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.125	-0.002	-0.961
15:39:33.622	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.005	-0.959
15:39:33.622	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.006	-0.958
15:39:33.623	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.006	-0.959
15:39:33.623	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.003	-0.963
15:39:33.623	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.006	-0.96
15:39:33.631	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.005	-0.962
15:39:33.631	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.008	-0.958
15:39:33.632	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.006	-0.961
15:39:33.632	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.005	-0.961
15:39:33.632	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.131	-0.007	-0.957
15:39:33.632	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.004	-0.959
15:39:33.632	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.005	-0.959
15:39:33.632	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.005	-0.963
15:39:33.693	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.131	-0.004	-0.963
15:39:33.693	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.004	-0.96
15:39:33.693	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.127	-0.004	-0.958
15:39:33.693	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.002	-0.958
15:39:33.694	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.006	-0.963
15:39:33.694	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.129	-0.004	-0.961
15:39:33.694	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.126	-0.006	-0.959
15:39:33.694	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:16.745	-0.128	-0.005	-0.961
15:39:33.722	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.128	-0.004	-0.962
15:39:33.722	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.129	-0.002	-0.959
15:39:33.722	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.127	-0.008	-0.96
15:39:33.722	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.126	-0.005	-0.963
15:39:33.722	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.129	-0.004	-0.961
15:39:33.722	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.129	-0.007	-0.959
15:39:33.722	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.125	-0.006	-0.961
15:39:33.722	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.124	-0.007	-0.956
15:39:33.751	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.126	-0.004	-0.957
15:39:33.751	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.126	-0.005	-0.962
15:39:33.751	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.129	-0.008	-0.958
15:39:33.752	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.125	-0.006	-0.959
15:39:33.752	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.125	-0.005	-0.96
15:39:33.752	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.126	-0.005	-0.959
15:39:33.752	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.126	-0.004	-0.96
15:39:33.752	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.126	-0.003	-0.96
15:39:33.811	f1:ad:dd:b2:b4:f3	2015-01-01 00:03:17.135	-0.125	-0.004	-0.958
